                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.211248       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -3.95267652529543e-04
 9.76009986124484e-01  2.08570281023859e-03
 9.52014724433405e-01  3.99031643037446e-03
 9.28043995077476e-01  5.29324098549791e-03
 9.04109559305281e-01  6.03548568747168e-03
 8.80261677060323e-01  5.94478402430630e-03
 8.56552048326884e-01  5.06902092536662e-03
 8.33027005658150e-01  3.47396876682601e-03
 8.09724812728158e-01  1.21984569419722e-03
 7.86684409259434e-01 -1.65366285010821e-03
 7.63939152284379e-01 -5.10885602857696e-03
 7.41505998414012e-01 -9.02719939243640e-03
 7.19408532767003e-01 -1.33653535500448e-02
 6.97662620650399e-01 -1.80614148201683e-02
 6.76281271993826e-01 -2.30595202486638e-02
 6.55269142011198e-01 -2.82841616126646e-02
 6.34625678640681e-01 -3.36542176143185e-02
 6.14348394816636e-01 -3.90959330929752e-02
 5.94433210002276e-01 -4.45393421814224e-02
 5.74871169355676e-01 -4.99049596989223e-02
 5.55651317085247e-01 -5.51106194453497e-02
 5.36773060435325e-01 -6.01148604708364e-02
 5.18235907609219e-01 -6.48794006861916e-02
 5.00039125921917e-01 -6.93643719025098e-02
 4.82172353507453e-01 -7.34864960296309e-02
 4.64634071533437e-01 -7.71947002380327e-02
 4.47433404899996e-01 -8.04781198576561e-02
 4.30578725633192e-01 -8.33255412445385e-02
 4.14082671313922e-01 -8.57508484678070e-02
 3.97956411612432e-01 -8.77700172513620e-02
 3.82212128318241e-01 -8.94192179542625e-02
 3.66857637782991e-01 -9.07177443786108e-02
 3.51898400509698e-01 -9.16666705413779e-02
 3.37341499002112e-01 -9.23174927500672e-02
 3.23189806226294e-01 -9.26774624626914e-02
 3.09445733171180e-01 -9.27034077487045e-02
 2.96109884056568e-01 -9.25876377814553e-02
 2.83181710815441e-01 -9.22066114922523e-02
 2.70659235218684e-01 -9.16210296751416e-02
 2.58538698613045e-01 -9.08664513508404e-02
 2.46815437838904e-01 -8.99628635443967e-02
 2.35486099070714e-01 -8.89078820549639e-02
 2.24543916196756e-01 -8.77287144224355e-02
 2.13981826546806e-01 -8.64437874776553e-02
 2.03793416104062e-01 -8.50615198915693e-02
 1.93972443579320e-01 -8.35851471016871e-02
 1.84511682751980e-01 -8.20229922928826e-02
 1.75401983630533e-01 -8.03951923282930e-02
 1.66633768368884e-01 -7.87174115818701e-02
 1.58200517357021e-01 -7.69883165781174e-02
 1.50093252810224e-01 -7.52157857757126e-02
 1.42300480778926e-01 -7.34202874127341e-02
 1.34813341875235e-01 -7.16081288857607e-02
 1.27625461950363e-01 -6.97754120487292e-02
 1.20726638158477e-01 -6.79318314560653e-02
 1.14107706280581e-01 -6.60837089680421e-02
 1.07762169611651e-01 -6.42268995887701e-02
 1.01680096141768e-01 -6.23711238837064e-02
 9.58525588785920e-02 -6.05208338895907e-02
 9.02710403445557e-02 -5.86792562382646e-02
 8.49272570375012e-02 -5.68489096530517e-02
 7.98139002280948e-02 -5.50344056325859e-02
 7.49224879435555e-02 -5.32378139517906e-02
 7.02449001396771e-02 -5.14592747513003e-02
 6.57732530041204e-02 -4.97009761050204e-02
 6.14995607165080e-02 -4.79662370189455e-02
 5.74177689732359e-02 -4.62532453777851e-02
 5.35219145155913e-02 -4.45603706735899e-02
 4.98066324840260e-02 -4.28852289333880e-02
 4.62652131653351e-02 -4.12299975929558e-02
 4.28905816707487e-02 -3.95967534363306e-02
 3.96761869867048e-02 -3.79865917294619e-02
