                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.403334       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -2.06493983078027e-03
 9.73340421598154e-01 -4.06722800056104e-03
 9.46888444076184e-01 -5.73294820270612e-03
 9.20846545022142e-01 -1.03861922507403e-02
 8.95228322574779e-01 -1.44031442469122e-02
 8.70075264246403e-01 -2.03204001480005e-02
 8.45368067417474e-01 -2.78363569258526e-02
 8.20769076725717e-01 -3.65671124829226e-02
 7.96463509765959e-01 -4.60922362205039e-02
 7.72610950358872e-01 -5.62642900724545e-02
 7.49198816231203e-01 -6.68336937484072e-02
 7.26235380302369e-01 -7.77143781779168e-02
 7.03677458489247e-01 -8.86709871435753e-02
 6.81487543036244e-01 -9.95074238113854e-02
 6.59638911883654e-01 -1.10154402331278e-01
 6.38090657328236e-01 -1.20434909780898e-01
 6.16823862958736e-01 -1.30291527669962e-01
 5.95821843569499e-01 -1.39653304073728e-01
 5.74694584394637e-01 -1.48478464167020e-01
 5.53617128981306e-01 -1.56754520438466e-01
 5.32743165404764e-01 -1.64392304739225e-01
 5.12095857455100e-01 -1.71379967840105e-01
 4.91726916486047e-01 -1.77776626589088e-01
 4.71607184764289e-01 -1.83455576278767e-01
 4.51810414542707e-01 -1.88539241524734e-01
 4.32311569539232e-01 -1.92887342350839e-01
 4.13157644151755e-01 -1.96562764300407e-01
 3.94374165657815e-01 -1.99597128796991e-01
 3.75977485636958e-01 -2.01975404811094e-01
 3.57988664554360e-01 -2.03696893629572e-01
 3.40433886191654e-01 -2.04910970550699e-01
 3.23325871082752e-01 -2.05482882483991e-01
 3.06679836727280e-01 -2.05546144241455e-01
 2.90505082063057e-01 -2.05122642709158e-01
 2.74820121783959e-01 -2.04194156619560e-01
 2.59631094394833e-01 -2.02800508469990e-01
 2.44949855269894e-01 -2.00931927267604e-01
 2.30759224346629e-01 -1.98665600819247e-01
 2.17086989245788e-01 -1.95958657493822e-01
 2.03928637819263e-01 -1.92823116203178e-01
 1.91274381323045e-01 -1.89267617202514e-01
 1.79145278819835e-01 -1.85217322287307e-01
 1.67507308899057e-01 -1.80626771094838e-01
 1.56388539534773e-01 -1.75256584542566e-01
 1.45758174119675e-01 -1.68681661173143e-01
 1.35628456378603e-01 -1.65314612002112e-01
 1.26004630078949e-01 -1.61792287364397e-01
 1.16835253116906e-01 -1.58131603610573e-01
 1.08174828490478e-01 -1.54317789281636e-01
 9.99611834465189e-02 -1.50396691230728e-01
 9.22219521628702e-02 -1.46370324321014e-01
 8.49353629069178e-02 -1.42251172254870e-01
 7.80707719901770e-02 -1.38059250298135e-01
 7.16605323806637e-02 -1.33790656900198e-01
 6.56407438327345e-02 -1.29473626553550e-01
 6.00029493087422e-02 -1.25120468941935e-01
 5.47477976291908e-02 -1.20738309682816e-01
 4.98361568268709e-02 -1.16347094036989e-01
 4.53309454408958e-02 -1.11947093929276e-01
 4.11464293950314e-02 -1.07566045043233e-01
 3.72310947006559e-02 -1.03221135327507e-01
 3.36717171110140e-02 -9.89114690396415e-02
 3.04044017893961e-02 -9.46509682148173e-02
 2.74033664552589e-02 -9.04470640728006e-02
 2.46437225230346e-02 -8.63067426760081e-02
 2.20871775463465e-02 -8.22390035272359e-02
 1.97805650709728e-02 -7.82436872059973e-02
 1.76758782305989e-02 -7.43303479114139e-02
 1.57494350021992e-02 -7.05045903163368e-02
 1.39839847518380e-02 -6.67772668961432e-02
 1.23970712620782e-02 -6.31555564860496e-02
 1.09597297903615e-02 -5.96412006534119e-02
 9.66061255240464e-03 -5.62341337230667e-02
 8.49879863931140e-03 -5.29361548097209e-02
 7.45658545013309e-03 -4.97482636414487e-02
 6.52800011851097e-03 -4.66630724990887e-02
 5.71941926231420e-03 -4.36744341045056e-02
 5.01015415149090e-03 -4.07889659644155e-02
 4.37243793675656e-03 -3.80047038380996e-02
 3.79840546788497e-03 -3.53184505225154e-02
 3.31994157930691e-03 -3.27293206887980e-02
 2.92322614469112e-03 -3.02348497952171e-02
 2.57253355111084e-03 -2.78394267809857e-02
 2.24543163820770e-03 -2.55404031868364e-02
 1.93755456829739e-03 -2.33366362411576e-02
 1.65653302372435e-03 -2.12266349909132e-02
 1.40914999273543e-03 -1.92052100156433e-02
 1.19037505669366e-03 -1.72680565314289e-02
 9.90685988690846e-04 -1.54118495407132e-02
 8.10490656885714e-04 -1.36335553745388e-02
 6.62205962150149e-04 -1.19298776167589e-02
