                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.309619       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -1.02155443841252e-02
 9.76672756101416e-01 -5.33025055563963e-03
 9.53119524062615e-01 -1.91734730682731e-03
 9.29454260623644e-01 -4.55718703117201e-04
 9.05800194887142e-01 -2.54077578200980e-04
 8.82259604116294e-01 -1.18006431515131e-03
 8.58914349646038e-01 -3.42101306606680e-03
 8.35825705379000e-01 -6.70829766693009e-03
 8.13044796438396e-01 -1.09266707978245e-02
 7.90615570482120e-01 -1.60043693636478e-02
 7.68574596215706e-01 -2.18559587115164e-02
 7.46916915911776e-01 -2.82948161679874e-02
 7.25642035104971e-01 -3.52020931926942e-02
 7.04749082984984e-01 -4.24821683379221e-02
 6.84220836987976e-01 -5.00123774160251e-02
 6.64033346121020e-01 -5.76709127315004e-02
 6.44165704232620e-01 -6.53562519296126e-02
 6.24598738603558e-01 -7.29789793943572e-02
 6.05311922105173e-01 -8.04499462528014e-02
 5.86291549638344e-01 -8.76987567137429e-02
 5.67529339109351e-01 -9.46688941312804e-02
 5.49016749725588e-01 -1.01301689890722e-01
 5.30755747590231e-01 -1.07566228686422e-01
 5.12749178615828e-01 -1.13433120379880e-01
 4.95002413831269e-01 -1.18878538731883e-01
 4.77523206301797e-01 -1.23886895357840e-01
 4.60320693002115e-01 -1.28451117824937e-01
 4.43408314801154e-01 -1.32577920627140e-01
 4.26794170047449e-01 -1.36259862105339e-01
 4.10489816100878e-01 -1.39503364396603e-01
 3.94507117112799e-01 -1.42324956011184e-01
 3.78854913558362e-01 -1.44726370930569e-01
 3.63542854522128e-01 -1.46725541701560e-01
 3.48579164194978e-01 -1.48334408407610e-01
 3.33970967767461e-01 -1.49570817320162e-01
 3.19724167735093e-01 -1.50457148911378e-01
 3.05842547718755e-01 -1.51000538051318e-01
 2.92332009554874e-01 -1.51193878934853e-01
 2.79194485240979e-01 -1.51404154160544e-01
 2.66433368735164e-01 -1.51359155817360e-01
 2.54049726637819e-01 -1.50884048206969e-01
 2.42044197271481e-01 -1.50063329194642e-01
 2.30416260108219e-01 -1.48950587120420e-01
 2.19165352704522e-01 -1.47600090874591e-01
 2.08288523483177e-01 -1.46055120657466e-01
 1.97784527585491e-01 -1.43832738328624e-01
 1.87650011726156e-01 -1.41340792461513e-01
 1.77879069766038e-01 -1.38779202364157e-01
 1.68466127460435e-01 -1.36442302088030e-01
 1.59407126381946e-01 -1.33967610733305e-01
 1.50695553603583e-01 -1.31367560489864e-01
 1.42322785256929e-01 -1.28660838698625e-01
 1.34283149106551e-01 -1.25859583235233e-01
 1.26570234834784e-01 -1.22971455871183e-01
 1.19173482762524e-01 -1.20014761240111e-01
 1.12085053956724e-01 -1.16999168485488e-01
 1.05297678465556e-01 -1.13934952979098e-01
 9.88026133910753e-02 -1.10829382383706e-01
 9.25891737204230e-02 -1.07697077188197e-01
 8.66515796256911e-02 -1.04541428524176e-01
 8.09835125657152e-02 -1.01364719462359e-01
 7.55726679972633e-02 -9.81813041940841e-02
 7.04132071963276e-02 -9.49943316734939e-02
 6.54994274360580e-02 -9.18055341382603e-02
 6.08233413803961e-02 -8.86211073282566e-02
 5.63754759880180e-02 -8.54487333397476e-02
 5.21492561646729e-02 -8.22903236914130e-02
 4.81376438239766e-02 -7.91508573597064e-02
 4.43337981241556e-02 -7.60324563977971e-02
 4.07319427589958e-02 -7.29373990928717e-02
 3.73300128124638e-02 -6.98640520321097e-02
 3.41175196029619e-02 -6.68196922287545e-02
 3.10937892390191e-02 -6.38027009756684e-02
 2.82503288530537e-02 -6.08167387196790e-02
 2.55782102506940e-02 -5.78669925648601e-02
 2.30761964011861e-02 -5.49535229610508e-02
 2.07384571783583e-02 -5.20789198119709e-02
 1.85556088665778e-02 -4.92460778018687e-02
 1.65206558355797e-02 -4.64580245860295e-02
 1.46424860258153e-02 -4.37091447012383e-02
 1.29073124293753e-02 -4.10054672242307e-02
 1.13081107787527e-02 -3.83491996956476e-02
 9.83655435100111e-03 -3.57434815248516e-02
 8.50248388388269e-03 -3.31840061171440e-02
 7.29134533091600e-03 -3.06766681629113e-02
 6.18673968939462e-03 -2.82272119209111e-02
 5.16439569527795e-03 -2.58415172644414e-02
 4.24238175523105e-03 -2.35146781988866e-02
 3.45223285225599e-03 -2.12336345648069e-02
 2.77810224666118e-03 -1.90060450515928e-02
 2.19750565894803e-03 -1.68335737344587e-02
 1.73200953797441e-03 -1.47192022817581e-02
 1.35012714013152e-03 -1.26623184940829e-02
 1.04135419516520e-03 -1.06688090530786e-02
 7.87092428464985e-04 -8.73713988854419e-03
 5.67234455376249e-04 -6.87058430364349e-03
 3.66549421112604e-04 -5.06750776810822e-03
