                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.940516       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -2.61542877326102e-03
 9.93683971351046e-01 -2.16667839533756e-02
 9.86929326899310e-01 -4.34260108206845e-02
 9.79566899471818e-01 -6.47090923643225e-02
 9.71697018169955e-01 -8.67043908342739e-02
 9.63331978625897e-01 -1.08563230704004e-01
 9.54351734214166e-01 -1.29889291567683e-01
 9.44755720502138e-01 -1.50941766427578e-01
 9.34500608288721e-01 -1.71659962575938e-01
 9.23613480952648e-01 -1.92004398385911e-01
 9.11975870379465e-01 -2.11925974358427e-01
 8.99651966849532e-01 -2.31390086320793e-01
 8.86634657698300e-01 -2.50339123940096e-01
 8.72898008344963e-01 -2.68739688098814e-01
 8.58528256978299e-01 -2.86497914198192e-01
 8.43520810957592e-01 -3.03073315438418e-01
 8.27924268275291e-01 -3.18888822382741e-01
 8.11770969298138e-01 -3.33933545643253e-01
 7.95192756789939e-01 -3.48198752324499e-01
 7.78208411234312e-01 -3.61684535936204e-01
 7.60803161918544e-01 -3.74328542564067e-01
 7.43033193089421e-01 -3.86109597726051e-01
 7.24965468233350e-01 -3.97096156088743e-01
 7.06597381105334e-01 -4.07162327373895e-01
 6.88028287568940e-01 -4.16450299954346e-01
 6.69262817250031e-01 -4.24802319453615e-01
 6.50358769051918e-01 -4.32351554959487e-01
 6.31372842879673e-01 -4.39110408527734e-01
 6.12333116116459e-01 -4.45028025572868e-01
 5.93270977021433e-01 -4.50107815702347e-01
 5.74240198981601e-01 -4.54469250756265e-01
 5.55266447889807e-01 -4.57953840639393e-01
 5.36384011192044e-01 -4.60739192007624e-01
 5.17630540413557e-01 -4.62776311860514e-01
 4.99032868634127e-01 -4.64123051848765e-01
 4.80625642114554e-01 -4.64715604432387e-01
 4.62438643567531e-01 -4.64540480042249e-01
 4.44474492876920e-01 -4.63860793622076e-01
 4.26786932086532e-01 -4.62489930646529e-01
 4.09382396145910e-01 -4.60500228141158e-01
 3.92282502217561e-01 -4.58011365549749e-01
 3.75521003095869e-01 -4.54838775787001e-01
 3.59088459492723e-01 -4.51172153527944e-01
 3.43033152428182e-01 -4.46977837582943e-01
 3.27338483332123e-01 -4.42280940767868e-01
 3.12040394710957e-01 -4.37153426128007e-01
 2.97147946591964e-01 -4.31531167824365e-01
 2.82648092244269e-01 -4.25564224854776e-01
