                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.347775       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -5.01198763807702e-03
 9.77210909619722e-01 -4.44330248626600e-03
 9.54265406241333e-01 -4.02925527177176e-03
 9.31255800298688e-01 -3.79904045837323e-03
 9.08228209885659e-01 -3.71216455376526e-03
 8.85309104965726e-01 -4.72998014640066e-03
 8.62609843910857e-01 -7.18860805329579e-03
 8.40257163730873e-01 -1.07729861265054e-02
 8.18251882278353e-01 -1.52928806337682e-02
 7.96592994704765e-01 -2.06131135986383e-02
 7.75296579206255e-01 -2.66179140871256e-02
 7.54370226067629e-01 -3.32098866455249e-02
 7.33794714070791e-01 -4.02425523734814e-02
 7.13557094009783e-01 -4.76187122739987e-02
 6.93630218678861e-01 -5.52053457736049e-02
 6.73992465525448e-01 -6.29043558441131e-02
 6.54622714757653e-01 -7.06172530072691e-02
 6.35505183223527e-01 -7.82657005744815e-02
 6.16690191400482e-01 -8.57843874005965e-02
 5.98143605048692e-01 -9.31190227282538e-02
 5.79832722678001e-01 -1.00220753034034e-01
 5.61754078963682e-01 -1.07051505717399e-01
 5.43903845690366e-01 -1.13574896834536e-01
 5.26289075867614e-01 -1.19773640383560e-01
 5.08906871919388e-01 -1.25615167825525e-01
 4.91764648441920e-01 -1.31084314592296e-01
 4.74854853838117e-01 -1.36124540793066e-01
 4.58189901841192e-01 -1.40734843789042e-01
 4.41780466149032e-01 -1.44919933011029e-01
 4.25639576838454e-01 -1.48693610288103e-01
 4.09776180436427e-01 -1.52050503388607e-01
 3.94201334977140e-01 -1.55015547271493e-01
 3.78923028246381e-01 -1.57584550170759e-01
 3.63951206994066e-01 -1.59775586014543e-01
 3.49291066781711e-01 -1.61587962089563e-01
 3.34950319064111e-01 -1.63067296971750e-01
 3.20932117911593e-01 -1.64175181484402e-01
 3.07247587367727e-01 -1.64947278263786e-01
 2.93897452958600e-01 -1.65809546772096e-01
 2.80887137477748e-01 -1.66477203789230e-01
 2.68219760278345e-01 -1.66654580930360e-01
 2.55895124119942e-01 -1.66380769240776e-01
 2.43917926842378e-01 -1.65678344477726e-01
 2.32284453269168e-01 -1.64618768503979e-01
 2.20996323531788e-01 -1.63317464242691e-01
 2.10055563834356e-01 -1.61712198474036e-01
