                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.355185       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -1.53789757391118e-03
 9.74736741336013e-01 -2.71901830392118e-03
 9.49386281234068e-01 -3.62097373686743e-03
 9.24051779802095e-01 -4.24227337147697e-03
 8.98746357435261e-01 -4.82789965232510e-03
 8.73618745169431e-01 -6.89007083225329e-03
 8.48799379447289e-01 -1.04676635820000e-02
 8.24411367260024e-01 -1.53363846592540e-02
 8.00458135310895e-01 -2.12266869684001e-02
 7.76939335103862e-01 -2.79636201979125e-02
 7.53871671436016e-01 -3.54186399752921e-02
 7.31257801619207e-01 -4.34691483853080e-02
 7.09065973163336e-01 -5.19287600010159e-02
 6.87268793229095e-01 -6.06572103912114e-02
 6.65825758828519e-01 -6.94932350277534e-02
 6.44706508503210e-01 -7.83197402839448e-02
 6.23884001590394e-01 -8.70265981745652e-02
 6.03337970522650e-01 -9.55240278625475e-02
 5.83103275778892e-01 -1.03737699921469e-01
 5.63156199166998e-01 -1.11620383374535e-01
 5.43471767325280e-01 -1.19121480690068e-01
 5.24051330887633e-01 -1.26206068985518e-01
 5.04899082612399e-01 -1.32847997352738e-01
 4.86026273404450e-01 -1.39032103073091e-01
 4.67435120900908e-01 -1.44728122340055e-01
 4.49136775889011e-01 -1.49920429212002e-01
 4.31130986048947e-01 -1.54557429972959e-01
 4.13433903158100e-01 -1.58639334669937e-01
 3.96065550614692e-01 -1.62190331294861e-01
 3.79043047531305e-01 -1.65230816888448e-01
 3.62380838830063e-01 -1.67770405047000e-01
 3.46092664337361e-01 -1.69837298196694e-01
 3.30190368153676e-01 -1.71441081754782e-01
 3.14685458041794e-01 -1.72607622485752e-01
 2.99585994535013e-01 -1.73343174195007e-01
 2.84899905112502e-01 -1.73712009075083e-01
 2.70632996326984e-01 -1.73673424898789e-01
 2.56793796998859e-01 -1.73270791146875e-01
 2.43383344186191e-01 -1.72627293285271e-01
 2.30405001750014e-01 -1.71699541041605e-01
 2.17860467022070e-01 -1.70446161139427e-01
 2.05746677533410e-01 -1.68908103084986e-01
 1.94065978340910e-01 -1.67115423934114e-01
 1.82811798529638e-01 -1.65131948397216e-01
 1.71982434341883e-01 -1.63058656793348e-01
 1.61578393045578e-01 -1.60353187397555e-01
 1.51592182648074e-01 -1.57458397023876e-01
 1.42023287858072e-01 -1.54395531785527e-01
 1.32861682743704e-01 -1.51175160173540e-01
 1.24103628668886e-01 -1.47821329385136e-01
 1.15738664706793e-01 -1.44348904181833e-01
 1.07765664929755e-01 -1.40762785730032e-01
 1.00180850133348e-01 -1.37076367225400e-01
 9.29763127679102e-02 -1.33296525127005e-01
 8.61506570083107e-02 -1.29436107529534e-01
 7.96954159507338e-02 -1.25509078781331e-01
 7.36028945639008e-02 -1.21526695344091e-01
 6.78656725620705e-02 -1.17502601910137e-01
 6.24627226495562e-02 -1.13454666562707e-01
 5.73890447251500e-02 -1.09396770029648e-01
 5.26367177333721e-02 -1.05339923555389e-01
 4.81779571886049e-02 -1.01301308680259e-01
 4.40097324769100e-02 -9.72874937573981e-02
 4.01260845662677e-02 -9.33036128398795e-02
 3.65190622762916e-02 -8.93567663482339e-02
 3.31809225184376e-02 -8.54544499014198e-02
 3.00938986126127e-02 -8.16031854030198e-02
 2.72493875187558e-02 -7.78105128205241e-02
 2.46365664689293e-02 -7.40815400536956e-02
 2.22325288559398e-02 -7.04287058385806e-02
 2.00060464625031e-02 -6.68634957585953e-02
 1.79506671870586e-02 -6.33868614539326e-02
 1.60565665838654e-02 -5.99995077921508e-02
 1.43078585097759e-02 -5.67047668382802e-02
 1.26941722141277e-02 -5.35040317186795e-02
 1.12284223862820e-02 -5.03908293094714e-02
 9.91271051661961e-03 -4.73595046234072e-02
 8.72297756382777e-03 -4.44177476716209e-02
 7.66161012484345e-03 -4.15632060746943e-02
 6.72185564483633e-03 -3.87936514144212e-02
 5.90346343433124e-03 -3.61100561500990e-02
 5.18720585722261e-03 -3.35107079100199e-02
 4.55160934192541e-03 -3.10006892701719e-02
 3.98734451233690e-03 -2.85775495741102e-02
 3.47220291280486e-03 -2.62422469852653e-02
 2.98760112417110e-03 -2.39945034864695e-02
 2.53814093185885e-03 -2.18300518587804e-02
 2.13589558403731e-03 -1.97447710036196e-02
